location,week_start,new_cases,new_deaths,new_tests,new_vaccinations,new_cases_per_million_calc,new_deaths_per_million_calc,new_cases_7d_avg,new_deaths_7d_avg,new_cases_per_million_7d_avg,new_deaths_per_million_7d_avg,new_cases_smoothed,new_cases_smoothed_per_million,new_deaths_smoothed,new_deaths_smoothed_per_million,hosp_patients,hosp_patients_per_million,icu_patients,icu_patients_per_million,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,new_vaccinations_smoothed,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,reproduction_rate,total_cases,total_deaths,total_cases_per_million,total_deaths_per_million,total_tests,total_tests_per_thousand,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,iso_code,continent,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,human_development_index,location_type,pandemic_period,year,quarter,month,iso_week
Europe,2020-06-08,109587.0,3876.0,,,20.920736625972918,0.7399488549031457,15554.816326530612,610.3469387755102,20.786475671650045,0.8156291612703958,15554.816285714287,20.797845857142857,610.3469428571428,0.8160753128571429,,,,,,,,,,,,,,,1995822.0,187507.0,2668.5496,250.7096,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2020,2,6,24
Europe,2020-06-15,106546.0,3357.0,,,20.340193677634307,0.6408690159726161,15283.102040816328,517.5510204081633,20.423373834182094,0.6916225475580043,15283.101857142858,20.434544999999996,517.5510257142857,0.6920008614285714,,,,,,,,,,,,,,,2102368.0,190864.0,2811.0088,255.19814,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2020,2,6,25
Europe,2020-06-22,98665.0,2626.0,,,18.835669187053377,0.5013172582496545,14565.30612244898,421.6938775510204,19.464156632182483,0.5635251064744103,14565.305999999999,19.474803142857144,421.69387857142857,0.5638333642857143,,,,,,,,,,,,,,,2201033.0,193490.0,2942.9307,258.70926,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2020,2,6,26
Europe,2020-06-29,91947.0,2651.0,,,17.55316753399885,0.5060898901827243,13545.285714285714,377.7755102040816,18.10106567991527,0.5048353697888889,13545.285714285714,18.110967,377.77551,0.5051115071428571,,,,,,,,,,,,,,,2292980.0,196141.0,3065.8699,262.25385,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2020,2,6,27
Europe,2020-07-06,93148.0,2545.0,,,17.782444772063524,0.48585393078650824,12967.489795918367,373.14285714285717,17.328935649691992,0.4986445843671354,12967.489857142858,17.338414142857143,373.14286142857145,0.49891733714285713,,,,,,,,,,,,,,,2386128.0,198686.0,3190.4153,265.65668,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2020,3,7,28
Europe,2020-07-13,99831.0,2213.0,,,19.05826474041175,0.42247337871534096,13451.408163265307,339.34693877551024,17.975613640531716,0.45348185018905746,13451.408142857143,17.985446714285715,339.34693714285714,0.45372990714285716,,,,,,,,,,,,,,,2485959.0,200899.0,3323.896,268.6156,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2020,3,7,29
Europe,2020-07-20,111956.0,2145.0,,,21.372991227950617,0.409491819857391,14642.897959183672,304.73469387755097,19.567845469951234,0.4072282287119922,14642.897714285715,19.578549000000002,304.7346942857143,0.40745097714285716,,,,,,,,,,,,,,,2597915.0,203044.0,3473.5889,271.4836,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2020,3,7,30
Europe,2020-07-27,126739.0,2143.0,,,24.195143942613463,0.40911000930274544,16545.73469387755,305.14285714285717,22.110676491708357,0.4077736723614859,16545.734857142856,22.122771142857143,305.14286285714286,0.40799672285714284,,,,,,,,,,,,,,,2724654.0,205187.0,3643.0474,274.34897,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2020,3,7,31
Europe,2020-08-03,144063.0,2282.0,,,27.50238696695353,0.43564584285061364,18492.83673469388,309.57142857142856,24.712660877253082,0.41369173595849246,18492.83685714286,24.72617885714286,309.5714271428572,0.4139180242857143,,,,,,,,,,,,,,,2868717.0,207469.0,3835.6694,277.40015,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2020,3,8,32
Europe,2020-08-10,168133.0,2477.0,,,32.09747699211316,0.4728723719285583,21218.551020408166,327.06122448979596,28.355133568571972,0.4370639963392973,21218.551142857144,28.370643714285716,327.06122714285715,0.4373030685714286,,,,,,,,,,,,,,,3036850.0,209946.0,4060.4746,280.71207,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2020,3,8,33
Europe,2020-08-17,193974.0,2280.0,,,37.030660263411455,0.4352640322959681,24475.571428571428,341.8775510204082,32.70761025843681,0.4568636008159184,24475.571428571428,32.725501,341.87755000000004,0.45711349714285715,,,,,,,,,,,,,,,3230824.0,212226.0,4319.831,283.76056,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2020,3,8,34
Europe,2020-08-24,221678.0,2501.0,,,42.3195000663621,0.4774540985843054,28654.428571428572,332.81632653061223,38.29197143068315,0.4447547517971584,28654.428571428572,38.312917000000006,332.8163271428571,0.44499803,,,,,,,,,,,,,,,3452502.0,214727.0,4616.2295,287.10458,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2020,3,8,35
Europe,2020-08-31,256135.0,2680.0,,,48.89752320707358,0.5116261432250854,32835.26530612245,360.55102040816325,43.87897800462953,0.4818176477802549,32835.26514285714,43.90297942857143,360.5510171428572,0.4820812,,,,,,,,,,,,,,,3708637.0,217407.0,4958.6997,290.68793,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2020,3,8,36
Europe,2020-09-07,305452.0,2928.0,,,58.31239876880178,0.5589706520011379,38904.183673469386,386.0816326530612,51.98909781240385,0.5159351480560855,38904.184285714284,52.017535,386.08163,0.5162173528571429,,,,,,,,,,,,,,,4014089.0,220335.0,5367.1094,294.60284,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2020,3,9,37
Europe,2020-09-14,361874.0,3861.0,,,69.0836563259084,0.737085275743304,45958.26530612245,455.02040816326524,61.41572768477863,0.6080605804555704,45958.265,61.44932142857143,455.0204057142857,0.6083931814285714,,,,,,,,,,,,,,,4375963.0,224196.0,5850.9595,299.7653,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2020,3,9,38
Europe,2020-09-21,397248.0,4331.0,,,75.83673960592488,0.8268107560850165,54635.142857142855,574.1428571428571,73.0109596909929,0.7672483095603051,54635.142857142855,73.05089642857142,574.1428571428571,0.7676679814285714,,,,,,,,,,,,,,,4773211.0,228527.0,6382.1074,305.55612,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2020,3,9,39
Europe,2020-09-28,482517.0,4917.0,,,92.11504169796213,0.9386812485961732,61802.69387755102,655.4081632653061,82.58922289792692,0.8758461401744996,61802.69285714285,82.63439857142858,655.4081714285714,0.8763252185714286,,,,,,,,,,,,,,,5255728.0,233444.0,7027.265,312.1305,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2020,3,9,40
Europe,2020-10-05,710087.0,6506.0,,,135.55935565831012,1.2420297342620914,80689.16326530612,798.0,107.82790963075172,1.0663968791251217,80689.16285714286,107.88689285714285,797.9999857142857,1.0669801942857142,,,,,,,,,,,,,,,5965815.0,239950.0,7976.6997,320.82944,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2020,4,10,41
Europe,2020-10-12,979109.0,8755.0,,,186.9170751742425,1.671375702961053,115557.95918367348,1050.8367346938776,154.42436971370626,1.404271947803991,115557.95999999999,154.50884142857143,1050.8367285714287,1.4050401000000001,,,,,,,,,,,,,,,6944924.0,248705.0,9285.835,332.53546,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2020,4,10,42
Europe,2020-10-19,1430462.0,13164.0,,,273.08274480971716,2.513077070677247,162406.89795918367,1469.8163265306123,217.03033725822752,1.964169854009268,162406.9,217.14905285714283,1469.8163142857143,1.9652442285714287,,,,,,,,,,,,,,,8375386.0,261869.0,11198.46,350.13663,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2020,4,10,43
Europe,2020-10-26,1793091.0,20319.0,,,342.31053462000426,3.8790043299218313,225061.81632653062,2237.408163265306,300.7584192241148,2.989931181247109,225061.81714285715,300.92292428571426,2237.4082000000003,2.9915667142857143,,,,,,,,,,,,,,,10168477.0,282188.0,13595.944,377.3045,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2020,4,10,44
Europe,2020-11-02,1898582.0,27848.0,,,362.449323230063,5.316330162885139,266264.5102040816,3310.8979591836733,355.819101132095,4.424475251598,266264.5114285714,356.0137257142857,3310.897942857143,4.426895414285714,,,,,,,,,,,,,,,12067059.0,310036.0,16134.478,414.53918,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2020,4,11,45
Europe,2020-11-09,1785615.0,32769.0,,,340.88332676673906,6.255775032590605,272211.9387755102,4286.877551020408,363.76686963759755,5.728712834084847,272211.94,363.96585142857145,4286.8776,5.7318465142857145,,,,,,,,,,,,,,,13852674.0,342805.0,18521.967,458.35358,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2020,4,11,46
Europe,2020-11-16,1644049.0,36716.0,,,313.8576302772605,7.009278162183668,249095.40816326533,4906.673469387754,332.8753958266974,6.556969015841021,249095.4085714286,333.0574742857143,4906.673514285714,6.560555642857143,,,,,,,,,,,,,,,15496723.0,379521.0,20720.172,507.44534,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2020,4,11,47
Europe,2020-11-23,1438454.0,37889.0,,,274.6084597860809,7.233210052483305,222432.36734693876,5431.142857142857,297.244589417529,7.257836833257945,222432.36285714287,297.40718428571427,5431.142871428571,7.2618068000000005,,,,,,,,,,,,,,,16935177.0,417410.0,22643.482,558.1055,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2020,4,11,48
Europe,2020-11-30,1359528.0,37936.0,,3.9999998000000003,259.54106986810217,7.242182600517476,198973.14285714287,5405.448979591836,265.895161118514,7.2235011555223165,198973.14285714287,266.04060714285714,5405.448957142857,7.2274522857142856,,,,,,,,,0.7999999600000001,0.0010696550400000001,0.7999999600000001,1.0696550400000001e-07,,,18294705.0,455346.0,24461.264,608.82855,,,5598415.0,4608949.0,8057431.0,11596815.0,0.7485466,0.6162482,1.0773339,1.550574,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2020,4,11,49
Europe,2020-12-07,1414311.0,37766.0,,11.333333,269.9994336756767,7.2097287033726,196009.20408163266,5320.04081632653,261.9343402411681,7.109367071865761,196009.2057142857,262.07761285714287,5320.040857142857,7.113255842857143,,,,,,,,,1.4037981714285714,0.0018769747714285714,1.4037981714285714,1.8769747857142857e-07,,,19709016.0,493112.0,26352.293,659.3242,,,5598426.5,4608960.5,8057431.0,11596815.0,0.74854815,0.61624974,1.0773339,1.550574,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2020,4,12,50
Europe,2020-12-14,1526765.0,38344.0,,16840.952066600003,291.4674957317341,7.320071953665176,208439.77551020408,5454.530612244898,278.5457720421336,7.289090754373933,208439.7742857143,278.69813714285715,5454.530628571428,7.293077742857143,,,,,,,,,2402.3299040714287,3.2120803730571432,2402.3299040714287,0.0003212080473042857,,,21235781.0,531456.0,28393.682,710.5928,,,5615267.5,4625801.5,8057431.0,11596815.0,0.7507999,0.6185015,1.0773339,1.550574,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2020,4,12,51
Europe,2020-12-21,1379905.0,34177.0,,350218.64999999997,263.4311467041087,6.524569663061096,217062.2857142857,5323.489795918367,290.06835095423537,7.113976070703982,217062.2857142857,290.22702142857145,5323.489814285715,7.117867342857143,,,,,,,,,23372.45362857143,31.250580714285714,23366.97762857143,0.0031243258457142853,,,22615686.0,565633.0,30238.709,756.28973,,,5965486.0,4975979.5,8057431.0,11596815.0,0.79762655,0.6653227,1.0773339,1.550574,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2020,4,12,52
Europe,2020-12-28,1535418.0,35436.0,,1032959.625,293.11939909640824,6.764919407210493,206381.306122449,4972.0,275.79496335682455,6.644267271942488,206381.30571428573,275.9458157142857,4972.0,6.6479016714285715,,,,,,,,,143225.8792857143,191.50285857142856,137796.52285714287,0.018424343571428574,,,24151104.0,601069.0,32291.666,803.67004,,,6998445.5,5970938.5,8057575.5,11596832.0,0.93574035,0.7983556,1.0773532,1.5505762,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2020,4,12,53
Europe,2021-01-04,1763630.0,36466.0,,2289844.33,336.68627424479746,6.96155184285297,229926.18367346938,5070.469387755103,307.25885300568586,6.775855552382842,229926.18285714285,307.42693,5070.469385714286,6.779561914285714,,,,,,,,,288181.14714285714,385.3180185714286,279200.8014285714,0.03733106885714286,,,25914734.0,637535.0,34649.758,852.4276,,,9288290.0,8197295.0,8058825.0,11596895.0,1.2419083,1.0960348,1.0775204,1.5505847,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2021,1,1,1
Europe,2021-01-11,1582832.0,39271.0,,5410090.5600000005,302.17098191539117,7.497041145743404,234805.77551020408,5417.591836734694,313.779631835383,7.239728104094754,234805.77714285714,313.95126714285715,5417.591871428572,7.243688185714285,,,,,,,,,678118.6528571428,906.6913285714285,648884.1571428571,0.08676027585714285,,,27497566.0,676806.0,36766.113,904.9356,,,14698380.0,13342712.0,8167711.5,11597095.0,1.9652746,1.7840124,1.0920793,1.5506115,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2021,1,1,2
Europe,2021-01-18,1397867.0,40342.0,,6955254.9,266.86018729538074,7.701500697756116,211151.10204081633,5683.448979591836,282.16901784480785,7.595002825192472,211151.1,282.3233642857143,5683.4490428571435,7.599157214285715,,,,,,,,,905513.7728571428,1210.7342571428574,817057.6571428571,0.1092462342857143,,,28895433.0,717148.0,38635.156,958.87555,,,21653636.0,19412010.0,8850873.0,11597657.0,2.89524,2.5955195,1.1834227,1.5506866,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2021,1,1,3
Europe,2021-01-25,1219859.0,37100.0,,7784197.549999999,232.877520689705,7.082585788675622,188463.34693877553,5565.183673469387,251.85053258770085,7.4369605277516735,188463.34857142856,251.9882957142857,5565.183742857143,7.441028428571428,,,,,,,,,1062477.2357142859,1420.6051857142859,831327.9171428571,0.11115426371428572,,,30115292.0,754248.0,40266.19,1008.4808,,,29437832.0,25104994.0,10746992.0,11599791.0,3.9360409,3.3567107,1.4369469,1.550972,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2021,1,1,4
Europe,2021-02-01,1031312.0,32100.0,,8380356.4399999995,196.8829033663243,6.128059402061656,166770.83673469388,5018.95918367347,222.8620298533368,6.707020563816736,166770.8371428571,222.98393714285717,5018.959242857143,6.7106892714285715,,,,,,,,,1183695.1714285715,1582.6818714285714,800479.2300000001,0.10702958442857143,,,31146604.0,786348.0,41645.125,1051.4006,,,37818188.0,30568480.0,13446372.0,11607821.0,5.056552,4.087216,1.7978725,1.5520456,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2021,1,2,5
Europe,2021-02-08,880602.0,27438.0,,8986929.26,168.1115690210062,5.238058999182796,141486.38775510204,4353.489795918367,189.0734866425159,5.817729237682218,141486.39285714287,189.17690714285715,4353.489771428572,5.820911542857142,,,,,,,,,1238010.2,1655.304842857143,824544.2942857144,0.11024724871428572,,,32027206.0,813786.0,42822.55,1088.0872,,,46805120.0,36673656.0,16033183.0,11620323.0,6.2581663,4.9035206,2.1437469,1.5537171,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2021,1,2,6
Europe,2021-02-15,877674.0,23301.0,,8964958.6,167.552598369005,4.4482838668984,125180.91836734695,3672.918367346939,167.28388555508198,4.908256496516432,125180.91857142858,167.37538857142857,3672.9183571428575,4.910941285714286,,,,,,,,,1290670.0142857141,1725.7146714285716,898461.4314285713,0.12013047657142857,,,32904880.0,837087.0,43996.06,1119.2422,,,55770076.0,42986724.0,18433790.0,11625478.0,7.4568434,5.7476206,2.4647245,1.5544064,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2021,1,2,7
Europe,2021-02-22,971292.0,20884.0,,10302595.76,185.4247686214103,3.9868658116092095,131468.20408163266,3189.530612244898,175.68581771533542,4.26228758242105,131468.20142857142,175.78191714285714,3189.5305857142857,4.264618957142857,,,,,,,,,1382755.5857142857,1848.8393857142858,1029797.47,0.13769101142857143,,,33876172.0,857971.0,45294.742,1147.1655,,,66072670.0,50964416.0,20530928.0,11629336.0,8.834372,6.8142934,2.7451265,1.5549223,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2021,1,2,8
Europe,2021-03-01,1032959.0,20085.0,,12785935.360000001,197.19732435807492,3.834332495028298,142648.44897959183,2948.1020408163267,190.62639198480687,3.9396576637455296,142648.44857142857,190.73066285714285,2948.102042857143,3.941812628571429,,,,,,,,,1651995.1142857145,2208.8311714285715,1289409.1285714286,0.17240287285714287,,,34909131.0,878056.0,46675.88,1174.0205,,,78858610.0,60883630.0,23303890.0,11632788.0,10.543939,8.140561,3.1158905,1.5553839,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2021,1,3,9
Europe,2021-03-08,1135335.0,20679.0,,13194286.900000002,216.7414430292732,3.947730229758037,151781.04081632654,2907.1020408163267,202.83061182568085,3.8848678491538884,151781.04285714286,202.94155714285716,2907.102042857143,3.8869928571428574,,,,,,,,,1877213.2142857143,2509.9632285714288,1420374.7857142857,0.18991388571428572,,,36044466.0,898735.0,48193.9,1201.6697,,,92052900.0,70553600.0,26792462.0,11635683.0,12.308105,9.433501,3.5823367,1.555771,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2021,1,3,10
Europe,2021-03-15,1292747.0,21700.0,,13464987.2,246.7922245432087,4.142644517904609,169628.61224489796,3014.938775510204,226.6809808374494,4.028974061350122,169628.61142857143,226.80497571428572,3014.9387428571426,4.0311778,,,,,,,,,1893641.0,2531.928385714286,1347104.3714285714,0.18011712285714285,,,37337213.0,920435.0,49922.39,1230.6841,,,105517880.0,80112344.0,30646548.0,11637881.0,14.108467,10.711572,4.0976543,1.5560648,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2021,1,3,11
Europe,2021-03-22,1442475.0,23078.0,,17888393.2,275.37608990619583,4.405711990055417,190957.95918367346,3180.0204081632655,255.1841750846764,4.249578745387846,190957.96,255.32375857142856,3180.0204285714285,4.251903142857143,,,,,,,,,2287439.4857142856,3058.464,1570788.5714285714,0.21002524142857143,,,38779688.0,943513.0,51851.08,1261.541,,,123406270.0,92035224.0,36548332.0,11640224.0,16.500269,12.305742,4.8867636,1.5563782,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2021,1,3,12
Europe,2021-03-29,1381688.0,24534.0,,16690804.9,263.7715308135752,4.683670073837404,202387.2448979592,3353.795918367347,270.4575517968865,4.481801379159787,202387.24285714285,270.60549142857144,3353.7959142857144,4.484252857142857,,,,,,,,,2568137.3857142855,3433.7764857142856,1684801.5428571429,0.2252695642857143,,,40161376.0,968047.0,53698.49,1294.3446,,,140097090.0,102966530.0,42166652.0,11642877.0,18.731943,13.767334,5.6379714,1.5567329,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2021,1,3,13
Europe,2021-04-05,1218874.0,25347.0,,21179138.1,232.68947899154202,4.838876064300834,182829.26530612243,3497.673469387755,244.32150117191466,4.674070265606315,182829.26285714286,244.45514714285713,3497.673514285714,4.676627000000001,,,,,,,,,2593929.9714285717,3468.2628857142854,1759857.7714285715,0.23530509714285713,,,41380250.0,993394.0,55328.203,1328.2352,,,161276220.0,117589470.0,48605292.0,11646803.0,21.56374,15.722522,6.498862,1.5572578,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2021,2,4,14
Europe,2021-04-12,1166710.0,24304.0,,23474011.700000003,222.7310961052758,4.639761860053162,172828.9387755102,3610.204081632653,230.95769540439957,4.824449079771726,172828.94,231.0840285714286,3610.2041285714286,4.827088000000001,,,,,,,,,3298443.3857142855,4410.245871428571,2329152.3285714285,0.31142369428571426,,,42546960.0,1017698.0,56888.176,1360.7313,,,184750220.0,133994040.0,55551984.0,11651821.0,24.702377,17.915926,7.4276824,1.5579287,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2021,2,4,15
Europe,2021-04-19,1037744.0,22756.0,,24084589.2,198.11080611006452,4.344240490757478,158823.0,3376.081632653061,212.2410420216657,4.511582602422143,158823.0,212.35713857142858,3376.0816857142854,4.5140503857142855,,,,,,,,,3390609.5714285714,4533.478328571428,2293927.685714286,0.3067139128571429,,,43584704.0,1040454.0,58275.71,1391.1577,,,208834820.0,150059150.0,63492252.0,11659034.0,27.922653,20.063942,8.489351,1.5588931,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2021,2,4,16
Europe,2021-04-26,869623.0,19754.0,,27111204.4,166.01561998127926,3.7711428482344536,140571.83673469388,3074.5714285714284,187.8513383292778,4.108663378541151,140571.83428571429,187.9540942857143,3074.5714000000003,4.1109108,,,,,,,,,3777506.4142857143,5050.786042857143,2458859.285714286,0.32876641142857144,,,44454327.0,1060208.0,59438.453,1417.5701,,,235946020.0,167392270.0,73392010.0,11669817.0,31.547607,22.381498,9.813016,1.5603349,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2021,2,4,17
Europe,2021-05-03,701154.0,16128.0,,29560116.6,133.8539988159856,3.0789203126620057,116208.48979591836,2570.877551020408,155.29369780226935,3.435558642883457,116208.48857142858,155.37864428571427,2570.877557142857,3.4374379,,,,,,,,,4018613.0285714283,5373.162185714286,2475427.1,0.33098164,,,45155481.0,1076336.0,60375.945,1439.1343,,,265506140.0,185263470.0,85355530.0,11681864.0,35.5,24.771002,11.4126215,1.5619457,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2021,2,5,18
Europe,2021-05-10,560872.0,13348.0,,31293169.3,107.07342470258956,2.5482036417046414,94863.51020408164,2190.8979591836733,126.76961306326669,2.9277778773873027,94863.50857142858,126.838958,2190.898,2.9293793714285714,,,,,,,,,4422718.785714285,5913.479357142857,2655485.3857142855,0.3550566642857143,,,45716353.0,1089684.0,61125.867,1456.9816,,,296799300.0,204038690.0,98004280.0,11692646.0,39.68411,27.281378,13.103847,1.5633873,,,,,OWID_EUR,,748314268.0,33.80024719238281,41.92599868774414,78.18270111083984,,,,,,,regional_reference,2020-2022,2021,2,5,19
