location,iso_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,year,quarter,month,iso_week,week_start,pandemic_period,location_type,mobility_restriction_index
United Kingdom,GB,2021-06-15,-12.0,11.0,88.0,-35.0,-29.0,8.0,2021,2,6,24,2021-06-14,2020-2022,main_country,-25.333333333333332
United Kingdom,GB,2021-06-16,-12.0,10.0,77.0,-35.0,-29.0,8.0,2021,2,6,24,2021-06-14,2020-2022,main_country,-25.333333333333332
United Kingdom,GB,2021-06-17,-15.0,9.0,60.0,-37.0,-29.0,9.0,2021,2,6,24,2021-06-14,2020-2022,main_country,-27.0
United Kingdom,GB,2021-06-18,-19.0,6.0,34.0,-34.0,-29.0,8.0,2021,2,6,24,2021-06-14,2020-2022,main_country,-27.333333333333332
United Kingdom,GB,2021-06-19,-21.0,6.0,44.0,-30.0,-6.0,2.0,2021,2,6,24,2021-06-14,2020-2022,main_country,-19.0
United Kingdom,GB,2021-06-20,-14.0,1.0,45.0,-30.0,-2.0,1.0,2021,2,6,24,2021-06-14,2020-2022,main_country,-15.333333333333334
United Kingdom,GB,2021-06-21,-16.0,3.0,45.0,-38.0,-31.0,9.0,2021,2,6,25,2021-06-21,2020-2022,main_country,-28.333333333333332
United Kingdom,GB,2021-06-22,-14.0,6.0,70.0,-36.0,-30.0,8.0,2021,2,6,25,2021-06-21,2020-2022,main_country,-26.666666666666668
United Kingdom,GB,2021-06-23,-13.0,6.0,73.0,-36.0,-29.0,9.0,2021,2,6,25,2021-06-21,2020-2022,main_country,-26.0
United Kingdom,GB,2021-06-24,-13.0,7.0,69.0,-36.0,-30.0,9.0,2021,2,6,25,2021-06-21,2020-2022,main_country,-26.333333333333332
United Kingdom,GB,2021-06-25,-14.0,8.0,54.0,-32.0,-29.0,7.0,2021,2,6,25,2021-06-21,2020-2022,main_country,-25.0
United Kingdom,GB,2021-06-26,-19.0,2.0,62.0,-26.0,-6.0,2.0,2021,2,6,25,2021-06-21,2020-2022,main_country,-17.0
United Kingdom,GB,2021-06-27,-16.0,-1.0,52.0,-28.0,-4.0,1.0,2021,2,6,25,2021-06-21,2020-2022,main_country,-16.0
United Kingdom,GB,2021-06-28,-12.0,6.0,63.0,-36.0,-32.0,8.0,2021,2,6,26,2021-06-28,2020-2022,main_country,-26.666666666666668
United Kingdom,GB,2021-06-29,-16.0,2.0,57.0,-38.0,-33.0,8.0,2021,2,6,26,2021-06-28,2020-2022,main_country,-29.0
United Kingdom,GB,2021-06-30,-12.0,6.0,67.0,-37.0,-31.0,8.0,2021,2,6,26,2021-06-28,2020-2022,main_country,-26.666666666666668
United Kingdom,GB,2021-07-01,-11.0,9.0,90.0,-35.0,-31.0,8.0,2021,3,7,26,2021-06-28,2020-2022,main_country,-25.666666666666668
United Kingdom,GB,2021-07-02,-14.0,8.0,79.0,-31.0,-30.0,7.0,2021,3,7,26,2021-06-28,2020-2022,main_country,-25.0
United Kingdom,GB,2021-07-03,-22.0,2.0,34.0,-29.0,-7.0,3.0,2021,3,7,26,2021-06-28,2020-2022,main_country,-19.333333333333332
United Kingdom,GB,2021-07-04,-17.0,-2.0,40.0,-28.0,-5.0,2.0,2021,3,7,26,2021-06-28,2020-2022,main_country,-16.666666666666668
United Kingdom,GB,2021-07-05,-11.0,6.0,68.0,-36.0,-32.0,9.0,2021,3,7,27,2021-07-05,2020-2022,main_country,-26.333333333333332
United Kingdom,GB,2021-07-06,-16.0,5.0,48.0,-38.0,-32.0,10.0,2021,3,7,27,2021-07-05,2020-2022,main_country,-28.666666666666668
United Kingdom,GB,2021-07-07,-12.0,7.0,58.0,-36.0,-32.0,9.0,2021,3,7,27,2021-07-05,2020-2022,main_country,-26.666666666666668
United Kingdom,GB,2021-07-08,-12.0,7.0,82.0,-36.0,-32.0,9.0,2021,3,7,27,2021-07-05,2020-2022,main_country,-26.666666666666668
United Kingdom,GB,2021-07-09,-14.0,7.0,75.0,-32.0,-31.0,8.0,2021,3,7,27,2021-07-05,2020-2022,main_country,-25.666666666666668
United Kingdom,GB,2021-07-10,-20.0,3.0,48.0,-28.0,-7.0,3.0,2021,3,7,27,2021-07-05,2020-2022,main_country,-18.333333333333332
United Kingdom,GB,2021-07-11,-14.0,5.0,55.0,-23.0,-1.0,0.0,2021,3,7,27,2021-07-05,2020-2022,main_country,-12.666666666666666
United Kingdom,GB,2021-07-12,-16.0,0.0,56.0,-37.0,-38.0,10.0,2021,3,7,28,2021-07-12,2020-2022,main_country,-30.333333333333332
United Kingdom,GB,2021-07-13,-13.0,7.0,87.0,-36.0,-34.0,9.0,2021,3,7,28,2021-07-12,2020-2022,main_country,-27.666666666666668
United Kingdom,GB,2021-07-14,-10.0,8.0,89.0,-35.0,-33.0,9.0,2021,3,7,28,2021-07-12,2020-2022,main_country,-26.0
United Kingdom,GB,2021-07-15,-11.0,10.0,96.0,-35.0,-33.0,9.0,2021,3,7,28,2021-07-12,2020-2022,main_country,-26.333333333333332
United Kingdom,GB,2021-07-16,-13.0,10.0,98.0,-30.0,-32.0,7.0,2021,3,7,28,2021-07-12,2020-2022,main_country,-25.0
United Kingdom,GB,2021-07-17,-23.0,5.0,83.0,-24.0,-8.0,1.0,2021,3,7,28,2021-07-12,2020-2022,main_country,-18.333333333333332
United Kingdom,GB,2021-07-18,-16.0,4.0,93.0,-22.0,-4.0,0.0,2021,3,7,28,2021-07-12,2020-2022,main_country,-14.0
United Kingdom,GB,2021-07-19,-7.0,12.0,100.0,-34.0,-37.0,8.0,2021,3,7,29,2021-07-19,2020-2022,main_country,-26.0
United Kingdom,GB,2021-07-20,-10.0,11.0,100.0,-36.0,-37.0,9.0,2021,3,7,29,2021-07-19,2020-2022,main_country,-27.666666666666668
United Kingdom,GB,2021-07-21,-9.0,10.0,96.0,-35.0,-37.0,9.0,2021,3,7,29,2021-07-19,2020-2022,main_country,-27.0
United Kingdom,GB,2021-07-22,-9.0,11.0,105.0,-35.0,-38.0,9.0,2021,3,7,29,2021-07-19,2020-2022,main_country,-27.333333333333332
United Kingdom,GB,2021-07-23,-11.0,8.0,93.0,-31.0,-38.0,8.0,2021,3,7,29,2021-07-19,2020-2022,main_country,-26.666666666666668
United Kingdom,GB,2021-07-24,-20.0,0.0,56.0,-25.0,-7.0,2.0,2021,3,7,29,2021-07-19,2020-2022,main_country,-17.333333333333332
United Kingdom,GB,2021-07-25,-14.0,-2.0,68.0,-22.0,-3.0,1.0,2021,3,7,29,2021-07-19,2020-2022,main_country,-13.0
United Kingdom,GB,2021-07-26,-4.0,8.0,118.0,-34.0,-42.0,9.0,2021,3,7,30,2021-07-26,2020-2022,main_country,-26.666666666666668
United Kingdom,GB,2021-07-27,-8.0,6.0,84.0,-37.0,-41.0,10.0,2021,3,7,30,2021-07-26,2020-2022,main_country,-28.666666666666668
United Kingdom,GB,2021-07-28,-7.0,5.0,64.0,-38.0,-41.0,11.0,2021,3,7,30,2021-07-26,2020-2022,main_country,-28.666666666666668
United Kingdom,GB,2021-07-29,-4.0,8.0,102.0,-35.0,-41.0,9.0,2021,3,7,30,2021-07-26,2020-2022,main_country,-26.666666666666668
United Kingdom,GB,2021-07-30,-11.0,4.0,49.0,-33.0,-40.0,9.0,2021,3,7,30,2021-07-26,2020-2022,main_country,-28.0
United Kingdom,GB,2021-07-31,-17.0,0.0,52.0,-22.0,-7.0,1.0,2021,3,7,30,2021-07-26,2020-2022,main_country,-15.333333333333334
United Kingdom,GB,2021-08-01,-9.0,-1.0,70.0,-20.0,-3.0,0.0,2021,3,8,30,2021-07-26,2020-2022,main_country,-10.666666666666666
United Kingdom,GB,2021-08-02,-1.0,7.0,110.0,-33.0,-43.0,9.0,2021,3,8,31,2021-08-02,2020-2022,main_country,-25.666666666666668
United Kingdom,GB,2021-08-03,-3.0,7.0,119.0,-35.0,-42.0,9.0,2021,3,8,31,2021-08-02,2020-2022,main_country,-26.666666666666668
United Kingdom,GB,2021-08-04,-3.0,7.0,113.0,-34.0,-41.0,9.0,2021,3,8,31,2021-08-02,2020-2022,main_country,-26.0
United Kingdom,GB,2021-08-05,-7.0,6.0,74.0,-37.0,-42.0,10.0,2021,3,8,31,2021-08-02,2020-2022,main_country,-28.666666666666668
United Kingdom,GB,2021-08-06,-11.0,4.0,60.0,-33.0,-41.0,9.0,2021,3,8,31,2021-08-02,2020-2022,main_country,-28.333333333333332
United Kingdom,GB,2021-08-07,-19.0,-2.0,34.0,-24.0,-9.0,2.0,2021,3,8,31,2021-08-02,2020-2022,main_country,-17.333333333333332
United Kingdom,GB,2021-08-08,-13.0,-2.0,45.0,-22.0,-4.0,1.0,2021,3,8,31,2021-08-02,2020-2022,main_country,-13.0
United Kingdom,GB,2021-08-09,-3.0,6.0,88.0,-34.0,-42.0,9.0,2021,3,8,32,2021-08-09,2020-2022,main_country,-26.333333333333332
United Kingdom,GB,2021-08-10,-1.0,8.0,122.0,-33.0,-41.0,9.0,2021,3,8,32,2021-08-09,2020-2022,main_country,-25.0
United Kingdom,GB,2021-08-11,-3.0,6.0,100.0,-34.0,-41.0,9.0,2021,3,8,32,2021-08-09,2020-2022,main_country,-26.0
United Kingdom,GB,2021-08-12,-2.0,8.0,111.0,-33.0,-41.0,9.0,2021,3,8,32,2021-08-09,2020-2022,main_country,-25.333333333333332
United Kingdom,GB,2021-08-13,-8.0,6.0,90.0,-29.0,-40.0,8.0,2021,3,8,32,2021-08-09,2020-2022,main_country,-25.666666666666668
United Kingdom,GB,2021-08-14,-16.0,0.0,70.0,-18.0,-8.0,0.0,2021,3,8,32,2021-08-09,2020-2022,main_country,-14.0
United Kingdom,GB,2021-08-15,-9.0,0.0,75.0,-16.0,-3.0,0.0,2021,3,8,32,2021-08-09,2020-2022,main_country,-9.333333333333334
United Kingdom,GB,2021-08-16,-2.0,7.0,100.0,-32.0,-42.0,8.0,2021,3,8,33,2021-08-16,2020-2022,main_country,-25.333333333333332
United Kingdom,GB,2021-08-17,-5.0,6.0,87.0,-35.0,-42.0,9.0,2021,3,8,33,2021-08-16,2020-2022,main_country,-27.333333333333332
United Kingdom,GB,2021-08-18,-3.0,6.0,95.0,-34.0,-39.0,9.0,2021,3,8,33,2021-08-16,2020-2022,main_country,-25.333333333333332
United Kingdom,GB,2021-08-19,-5.0,7.0,98.0,-33.0,-40.0,9.0,2021,3,8,33,2021-08-16,2020-2022,main_country,-26.0
United Kingdom,GB,2021-08-20,-8.0,5.0,88.0,-29.0,-39.0,7.0,2021,3,8,33,2021-08-16,2020-2022,main_country,-25.333333333333332
United Kingdom,GB,2021-08-21,-18.0,-2.0,34.0,-22.0,-9.0,2.0,2021,3,8,33,2021-08-16,2020-2022,main_country,-16.333333333333332
United Kingdom,GB,2021-08-22,-10.0,-1.0,72.0,-17.0,-2.0,0.0,2021,3,8,33,2021-08-16,2020-2022,main_country,-9.666666666666666
United Kingdom,GB,2021-08-23,0.0,7.0,118.0,-31.0,-41.0,8.0,2021,3,8,34,2021-08-23,2020-2022,main_country,-24.0
United Kingdom,GB,2021-08-24,-2.0,7.0,117.0,-32.0,-40.0,8.0,2021,3,8,34,2021-08-23,2020-2022,main_country,-24.666666666666668
United Kingdom,GB,2021-08-25,-1.0,8.0,109.0,-32.0,-40.0,8.0,2021,3,8,34,2021-08-23,2020-2022,main_country,-24.333333333333332
United Kingdom,GB,2021-08-26,-1.0,9.0,109.0,-31.0,-40.0,8.0,2021,3,8,34,2021-08-23,2020-2022,main_country,-24.0
United Kingdom,GB,2021-08-27,-5.0,9.0,98.0,-26.0,-40.0,7.0,2021,3,8,34,2021-08-23,2020-2022,main_country,-23.666666666666668
United Kingdom,GB,2021-08-28,-14.0,1.0,82.0,-15.0,-8.0,0.0,2021,3,8,34,2021-08-23,2020-2022,main_country,-12.333333333333334
United Kingdom,GB,2021-08-29,-2.0,0.0,98.0,-12.0,-3.0,-1.0,2021,3,8,34,2021-08-23,2020-2022,main_country,-5.666666666666667
United Kingdom,GB,2021-08-30,1.0,-3.0,124.0,-41.0,-70.0,14.0,2021,3,8,35,2021-08-30,2020-2022,main_country,-36.666666666666664
United Kingdom,GB,2021-08-31,-3.0,12.0,72.0,-33.0,-40.0,9.0,2021,3,8,35,2021-08-30,2020-2022,main_country,-25.333333333333332
United Kingdom,GB,2021-09-01,-4.0,9.0,69.0,-33.0,-36.0,9.0,2021,3,9,35,2021-08-30,2020-2022,main_country,-24.333333333333332
United Kingdom,GB,2021-09-02,-5.0,9.0,77.0,-32.0,-35.0,8.0,2021,3,9,35,2021-08-30,2020-2022,main_country,-24.0
United Kingdom,GB,2021-09-03,-8.0,7.0,70.0,-27.0,-33.0,7.0,2021,3,9,35,2021-08-30,2020-2022,main_country,-22.666666666666668
United Kingdom,GB,2021-09-04,-13.0,2.0,59.0,-19.0,-5.0,1.0,2021,3,9,35,2021-08-30,2020-2022,main_country,-12.333333333333334
United Kingdom,GB,2021-09-05,-5.0,3.0,89.0,-15.0,-1.0,0.0,2021,3,9,35,2021-08-30,2020-2022,main_country,-7.0
United Kingdom,GB,2021-09-06,-3.0,10.0,87.0,-27.0,-33.0,7.0,2021,3,9,36,2021-09-06,2020-2022,main_country,-21.0
United Kingdom,GB,2021-09-07,-6.0,10.0,98.0,-28.0,-32.0,7.0,2021,3,9,36,2021-09-06,2020-2022,main_country,-22.0
United Kingdom,GB,2021-09-08,-6.0,9.0,83.0,-28.0,-31.0,7.0,2021,3,9,36,2021-09-06,2020-2022,main_country,-21.666666666666668
United Kingdom,GB,2021-09-09,-10.0,8.0,56.0,-29.0,-31.0,7.0,2021,3,9,36,2021-09-06,2020-2022,main_country,-23.333333333333332
United Kingdom,GB,2021-09-10,-10.0,7.0,54.0,-24.0,-29.0,6.0,2021,3,9,36,2021-09-06,2020-2022,main_country,-21.0
United Kingdom,GB,2021-09-11,-12.0,3.0,61.0,-16.0,-5.0,1.0,2021,3,9,36,2021-09-06,2020-2022,main_country,-11.0
United Kingdom,GB,2021-09-12,-7.0,3.0,70.0,-16.0,-2.0,0.0,2021,3,9,36,2021-09-06,2020-2022,main_country,-8.333333333333334
United Kingdom,GB,2021-09-13,-6.0,8.0,64.0,-26.0,-32.0,7.0,2021,3,9,37,2021-09-13,2020-2022,main_country,-21.333333333333332
United Kingdom,GB,2021-09-14,-12.0,5.0,42.0,-29.0,-33.0,8.0,2021,3,9,37,2021-09-13,2020-2022,main_country,-24.666666666666668
United Kingdom,GB,2021-09-15,-6.0,9.0,67.0,-27.0,-31.0,7.0,2021,3,9,37,2021-09-13,2020-2022,main_country,-21.333333333333332
United Kingdom,GB,2021-09-16,-7.0,8.0,79.0,-27.0,-32.0,6.0,2021,3,9,37,2021-09-13,2020-2022,main_country,-22.0
United Kingdom,GB,2021-09-17,-9.0,7.0,62.0,-24.0,-32.0,6.0,2021,3,9,37,2021-09-13,2020-2022,main_country,-21.666666666666668
United Kingdom,GB,2021-09-18,-12.0,2.0,65.0,-16.0,-7.0,0.0,2021,3,9,37,2021-09-13,2020-2022,main_country,-11.666666666666666
United Kingdom,GB,2021-09-19,-9.0,1.0,49.0,-18.0,-5.0,1.0,2021,3,9,37,2021-09-13,2020-2022,main_country,-10.666666666666666
United Kingdom,GB,2021-09-20,-6.0,8.0,70.0,-27.0,-33.0,6.0,2021,3,9,38,2021-09-20,2020-2022,main_country,-22.0
United Kingdom,GB,2021-09-21,-8.0,8.0,71.0,-28.0,-32.0,7.0,2021,3,9,38,2021-09-20,2020-2022,main_country,-22.666666666666668
United Kingdom,GB,2021-09-22,-7.0,7.0,61.0,-27.0,-29.0,7.0,2021,3,9,38,2021-09-20,2020-2022,main_country,-21.0
United Kingdom,GB,2021-09-23,-8.0,8.0,59.0,-28.0,-29.0,7.0,2021,3,9,38,2021-09-20,2020-2022,main_country,-21.666666666666668
United Kingdom,GB,2021-09-24,-7.0,11.0,61.0,-22.0,-30.0,5.0,2021,3,9,38,2021-09-20,2020-2022,main_country,-19.666666666666668
United Kingdom,GB,2021-09-25,-13.0,2.0,46.0,-14.0,-7.0,1.0,2021,3,9,38,2021-09-20,2020-2022,main_country,-11.333333333333334
United Kingdom,GB,2021-09-26,-9.0,2.0,60.0,-13.0,-4.0,1.0,2021,3,9,38,2021-09-20,2020-2022,main_country,-8.666666666666666
United Kingdom,GB,2021-09-27,-11.0,7.0,34.0,-27.0,-32.0,8.0,2021,3,9,39,2021-09-27,2020-2022,main_country,-23.333333333333332
United Kingdom,GB,2021-09-28,-14.0,5.0,20.0,-29.0,-32.0,8.0,2021,3,9,39,2021-09-27,2020-2022,main_country,-25.0
United Kingdom,GB,2021-09-29,-10.0,7.0,35.0,-29.0,-31.0,7.0,2021,3,9,39,2021-09-27,2020-2022,main_country,-23.333333333333332
United Kingdom,GB,2021-09-30,-11.0,6.0,15.0,-30.0,-31.0,8.0,2021,3,9,39,2021-09-27,2020-2022,main_country,-24.0
United Kingdom,GB,2021-10-01,-10.0,6.0,27.0,-26.0,-30.0,7.0,2021,4,10,39,2021-09-27,2020-2022,main_country,-22.0
United Kingdom,GB,2021-10-02,-18.0,-3.0,-13.0,-25.0,-10.0,3.0,2021,4,10,39,2021-09-27,2020-2022,main_country,-17.666666666666668
United Kingdom,GB,2021-10-03,-8.0,1.0,30.0,-19.0,-5.0,2.0,2021,4,10,39,2021-09-27,2020-2022,main_country,-10.666666666666666
United Kingdom,GB,2021-10-04,-10.0,4.0,29.0,-30.0,-32.0,7.0,2021,4,10,40,2021-10-04,2020-2022,main_country,-24.0
United Kingdom,GB,2021-10-05,-14.0,3.0,18.0,-32.0,-32.0,8.0,2021,4,10,40,2021-10-04,2020-2022,main_country,-26.0
United Kingdom,GB,2021-10-06,-9.0,5.0,38.0,-30.0,-30.0,7.0,2021,4,10,40,2021-10-04,2020-2022,main_country,-23.0
United Kingdom,GB,2021-10-07,-10.0,5.0,35.0,-30.0,-30.0,7.0,2021,4,10,40,2021-10-04,2020-2022,main_country,-23.333333333333332
United Kingdom,GB,2021-10-08,-10.0,5.0,37.0,-26.0,-29.0,6.0,2021,4,10,40,2021-10-04,2020-2022,main_country,-21.666666666666668
United Kingdom,GB,2021-10-09,-11.0,1.0,37.0,-19.0,-7.0,1.0,2021,4,10,40,2021-10-04,2020-2022,main_country,-12.333333333333334
United Kingdom,GB,2021-10-10,-8.0,-1.0,48.0,-19.0,-5.0,1.0,2021,4,10,40,2021-10-04,2020-2022,main_country,-10.666666666666666
United Kingdom,GB,2021-10-11,-8.0,5.0,45.0,-29.0,-31.0,7.0,2021,4,10,41,2021-10-11,2020-2022,main_country,-22.666666666666668
United Kingdom,GB,2021-10-12,-12.0,5.0,33.0,-30.0,-30.0,7.0,2021,4,10,41,2021-10-11,2020-2022,main_country,-24.0
United Kingdom,GB,2021-10-13,-10.0,4.0,33.0,-30.0,-30.0,7.0,2021,4,10,41,2021-10-11,2020-2022,main_country,-23.333333333333332
United Kingdom,GB,2021-10-14,-11.0,5.0,37.0,-30.0,-29.0,7.0,2021,4,10,41,2021-10-11,2020-2022,main_country,-23.333333333333332
United Kingdom,GB,2021-10-15,-9.0,6.0,38.0,-26.0,-29.0,6.0,2021,4,10,41,2021-10-11,2020-2022,main_country,-21.333333333333332
United Kingdom,GB,2021-10-16,-12.0,0.0,26.0,-21.0,-8.0,2.0,2021,4,10,41,2021-10-11,2020-2022,main_country,-13.666666666666666
United Kingdom,GB,2021-10-17,-10.0,-2.0,29.0,-21.0,-6.0,2.0,2021,4,10,41,2021-10-11,2020-2022,main_country,-12.333333333333334
United Kingdom,GB,2021-10-18,-11.0,3.0,22.0,-31.0,-32.0,8.0,2021,4,10,42,2021-10-18,2020-2022,main_country,-24.666666666666668
United Kingdom,GB,2021-10-19,-13.0,3.0,21.0,-31.0,-31.0,8.0,2021,4,10,42,2021-10-18,2020-2022,main_country,-25.0
United Kingdom,GB,2021-10-20,-11.0,3.0,19.0,-31.0,-31.0,8.0,2021,4,10,42,2021-10-18,2020-2022,main_country,-24.333333333333332
United Kingdom,GB,2021-10-21,-9.0,6.0,37.0,-30.0,-30.0,7.0,2021,4,10,42,2021-10-18,2020-2022,main_country,-23.0
United Kingdom,GB,2021-10-22,-10.0,5.0,29.0,-26.0,-31.0,7.0,2021,4,10,42,2021-10-18,2020-2022,main_country,-22.333333333333332
United Kingdom,GB,2021-10-23,-13.0,1.0,23.0,-19.0,-9.0,2.0,2021,4,10,42,2021-10-18,2020-2022,main_country,-13.666666666666666
United Kingdom,GB,2021-10-24,-9.0,-2.0,31.0,-19.0,-7.0,2.0,2021,4,10,42,2021-10-18,2020-2022,main_country,-11.666666666666666
United Kingdom,GB,2021-10-25,-1.0,6.0,61.0,-30.0,-40.0,8.0,2021,4,10,43,2021-10-25,2020-2022,main_country,-23.666666666666668
United Kingdom,GB,2021-10-26,-4.0,6.0,50.0,-31.0,-39.0,9.0,2021,4,10,43,2021-10-25,2020-2022,main_country,-24.666666666666668
United Kingdom,GB,2021-10-27,-2.0,5.0,46.0,-31.0,-39.0,9.0,2021,4,10,43,2021-10-25,2020-2022,main_country,-24.0
United Kingdom,GB,2021-10-28,-2.0,7.0,49.0,-30.0,-39.0,8.0,2021,4,10,43,2021-10-25,2020-2022,main_country,-23.666666666666668
United Kingdom,GB,2021-10-29,-6.0,6.0,26.0,-28.0,-39.0,8.0,2021,4,10,43,2021-10-25,2020-2022,main_country,-24.333333333333332
United Kingdom,GB,2021-10-30,-12.0,3.0,14.0,-19.0,-10.0,1.0,2021,4,10,43,2021-10-25,2020-2022,main_country,-13.666666666666666
United Kingdom,GB,2021-10-31,-13.0,1.0,-4.0,-21.0,-7.0,2.0,2021,4,10,43,2021-10-25,2020-2022,main_country,-13.666666666666666
United Kingdom,GB,2021-11-01,-10.0,4.0,17.0,-30.0,-31.0,8.0,2021,4,11,44,2021-11-01,2020-2022,main_country,-23.666666666666668
United Kingdom,GB,2021-11-02,-10.0,6.0,24.0,-29.0,-29.0,7.0,2021,4,11,44,2021-11-01,2020-2022,main_country,-22.666666666666668
United Kingdom,GB,2021-11-03,-10.0,5.0,13.0,-30.0,-28.0,8.0,2021,4,11,44,2021-11-01,2020-2022,main_country,-22.666666666666668
United Kingdom,GB,2021-11-04,-10.0,7.0,21.0,-29.0,-28.0,7.0,2021,4,11,44,2021-11-01,2020-2022,main_country,-22.333333333333332
United Kingdom,GB,2021-11-05,-10.0,7.0,34.0,-26.0,-28.0,7.0,2021,4,11,44,2021-11-01,2020-2022,main_country,-21.333333333333332
United Kingdom,GB,2021-11-06,-14.0,0.0,12.0,-21.0,-9.0,3.0,2021,4,11,44,2021-11-01,2020-2022,main_country,-14.666666666666666
United Kingdom,GB,2021-11-07,-7.0,1.0,27.0,-18.0,-6.0,1.0,2021,4,11,44,2021-11-01,2020-2022,main_country,-10.333333333333334
United Kingdom,GB,2021-11-08,-10.0,5.0,17.0,-29.0,-29.0,7.0,2021,4,11,45,2021-11-08,2020-2022,main_country,-22.666666666666668
United Kingdom,GB,2021-11-09,-11.0,6.0,19.0,-30.0,-28.0,7.0,2021,4,11,45,2021-11-08,2020-2022,main_country,-23.0
United Kingdom,GB,2021-11-10,-11.0,5.0,9.0,-30.0,-27.0,8.0,2021,4,11,45,2021-11-08,2020-2022,main_country,-22.666666666666668
United Kingdom,GB,2021-11-11,-10.0,6.0,21.0,-29.0,-27.0,7.0,2021,4,11,45,2021-11-08,2020-2022,main_country,-22.0
United Kingdom,GB,2021-11-12,-11.0,5.0,6.0,-27.0,-28.0,7.0,2021,4,11,45,2021-11-08,2020-2022,main_country,-22.0
United Kingdom,GB,2021-11-13,-11.0,2.0,16.0,-20.0,-8.0,2.0,2021,4,11,45,2021-11-08,2020-2022,main_country,-13.0
United Kingdom,GB,2021-11-14,-7.0,1.0,27.0,-18.0,-6.0,1.0,2021,4,11,45,2021-11-08,2020-2022,main_country,-10.333333333333334
United Kingdom,GB,2021-11-15,-9.0,6.0,18.0,-29.0,-29.0,7.0,2021,4,11,46,2021-11-15,2020-2022,main_country,-22.333333333333332
United Kingdom,GB,2021-11-16,-11.0,5.0,14.0,-29.0,-28.0,7.0,2021,4,11,46,2021-11-15,2020-2022,main_country,-22.666666666666668
United Kingdom,GB,2021-11-17,-9.0,5.0,16.0,-29.0,-27.0,7.0,2021,4,11,46,2021-11-15,2020-2022,main_country,-21.666666666666668
United Kingdom,GB,2021-11-18,-9.0,7.0,18.0,-29.0,-27.0,7.0,2021,4,11,46,2021-11-15,2020-2022,main_country,-21.666666666666668
United Kingdom,GB,2021-11-19,-8.0,7.0,19.0,-25.0,-27.0,7.0,2021,4,11,46,2021-11-15,2020-2022,main_country,-20.0
United Kingdom,GB,2021-11-20,-10.0,1.0,11.0,-18.0,-8.0,2.0,2021,4,11,46,2021-11-15,2020-2022,main_country,-12.0
United Kingdom,GB,2021-11-21,-6.0,0.0,20.0,-18.0,-6.0,1.0,2021,4,11,46,2021-11-15,2020-2022,main_country,-10.0
United Kingdom,GB,2021-11-22,-8.0,6.0,18.0,-29.0,-29.0,7.0,2021,4,11,47,2021-11-22,2020-2022,main_country,-22.0
United Kingdom,GB,2021-11-23,-10.0,6.0,15.0,-29.0,-28.0,7.0,2021,4,11,47,2021-11-22,2020-2022,main_country,-22.333333333333332
United Kingdom,GB,2021-11-24,-9.0,5.0,8.0,-29.0,-27.0,8.0,2021,4,11,47,2021-11-22,2020-2022,main_country,-21.666666666666668
United Kingdom,GB,2021-11-25,-6.0,8.0,17.0,-28.0,-27.0,7.0,2021,4,11,47,2021-11-22,2020-2022,main_country,-20.333333333333332
United Kingdom,GB,2021-11-26,-7.0,6.0,0.0,-26.0,-29.0,7.0,2021,4,11,47,2021-11-22,2020-2022,main_country,-20.666666666666668
United Kingdom,GB,2021-11-27,-16.0,-3.0,-20.0,-26.0,-10.0,4.0,2021,4,11,47,2021-11-22,2020-2022,main_country,-17.333333333333332
United Kingdom,GB,2021-11-28,-8.0,0.0,3.0,-20.0,-6.0,2.0,2021,4,11,47,2021-11-22,2020-2022,main_country,-11.333333333333334
United Kingdom,GB,2021-11-29,-7.0,6.0,4.0,-31.0,-30.0,8.0,2021,4,11,48,2021-11-29,2020-2022,main_country,-22.666666666666668
United Kingdom,GB,2021-11-30,-7.0,10.0,5.0,-30.0,-28.0,8.0,2021,4,11,48,2021-11-29,2020-2022,main_country,-21.666666666666668
United Kingdom,GB,2021-12-01,-8.0,6.0,0.0,-30.0,-28.0,8.0,2021,4,12,48,2021-11-29,2020-2022,main_country,-22.0
United Kingdom,GB,2021-12-02,-7.0,7.0,11.0,-30.0,-27.0,8.0,2021,4,12,48,2021-11-29,2020-2022,main_country,-21.333333333333332
United Kingdom,GB,2021-12-03,-7.0,6.0,5.0,-26.0,-28.0,7.0,2021,4,12,48,2021-11-29,2020-2022,main_country,-20.333333333333332
United Kingdom,GB,2021-12-04,-12.0,-1.0,-4.0,-20.0,-8.0,3.0,2021,4,12,48,2021-11-29,2020-2022,main_country,-13.333333333333334
United Kingdom,GB,2021-12-05,-7.0,0.0,-1.0,-20.0,-5.0,2.0,2021,4,12,48,2021-11-29,2020-2022,main_country,-10.666666666666666
United Kingdom,GB,2021-12-06,-8.0,6.0,-4.0,-32.0,-30.0,8.0,2021,4,12,49,2021-12-06,2020-2022,main_country,-23.333333333333332
United Kingdom,GB,2021-12-07,-14.0,2.0,-12.0,-34.0,-28.0,9.0,2021,4,12,49,2021-12-06,2020-2022,main_country,-25.333333333333332
United Kingdom,GB,2021-12-08,-8.0,6.0,-4.0,-32.0,-26.0,8.0,2021,4,12,49,2021-12-06,2020-2022,main_country,-22.0
