DATAFLOW,LAST UPDATE,freq,unit,nace_r2,s_adj,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Sweden,2017-Q2,5090.54,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Sweden,2017-Q3,5118.66,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Sweden,2017-Q4,5135.86,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Sweden,2018-Q1,5163.83,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Sweden,2018-Q2,5180.57,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Sweden,2018-Q3,5189.61,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Sweden,2018-Q4,5205.79,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Sweden,2019-Q1,5216.55,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Sweden,2019-Q2,5216.24,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Sweden,2019-Q3,5218.52,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Sweden,2019-Q4,5220.37,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Sweden,2020-Q1,5219.09,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Sweden,2020-Q2,5118.24,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Sweden,2020-Q3,5123.72,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Sweden,2020-Q4,5142.29,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Sweden,2021-Q1,5142.96,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Sweden,2021-Q2,5162.95,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Sweden,2021-Q3,5261.90,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Sweden,2021-Q4,5295.65,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Sweden,2022-Q1,5341.13,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Sweden,2022-Q2,5382.00,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Sweden,2022-Q3,5423.40,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Sweden,2022-Q4,5444.38,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Sweden,2023-Q1,5456.04,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Sweden,2023-Q2,5465.51,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Sweden,2023-Q3,5470.18,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Sweden,2023-Q4,5466.15,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Sweden,2024-Q1,5458.69,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Sweden,2024-Q2,5448.64,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Sweden,2024-Q3,5445.03,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Sweden,2024-Q4,5439.84,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Sweden,2025-Q1,5434.58,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Sweden,2025-Q2,5439.20,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Sweden,2025-Q3,5443.28,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Sweden,2025-Q4,5458.05,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Sweden,2026-Q1,5485.61,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2017-Q1,977.60,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2017-Q2,986.08,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2017-Q3,993.89,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2017-Q4,1000.75,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2018-Q1,1010.66,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2018-Q2,1017.37,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2018-Q3,1023.24,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2018-Q4,1032.42,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2019-Q1,1040.07,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2019-Q2,1044.13,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2019-Q3,1049.15,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2019-Q4,1049.47,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2020-Q1,1050.68,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2020-Q2,1032.66,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2020-Q3,1032.93,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2020-Q4,1037.76,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2021-Q1,1040.15,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2021-Q2,1047.79,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2021-Q3,1056.27,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2021-Q4,1063.61,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2022-Q1,1075.20,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2022-Q2,1080.13,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2022-Q3,1085.08,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2022-Q4,1089.93,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2023-Q1,1095.09,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2023-Q2,1097.44,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2023-Q3,1099.32,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2023-Q4,1102.67,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2024-Q1,1104.63,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2024-Q2,1103.97,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2024-Q3,1104.07,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2024-Q4,1102.65,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2025-Q1,1098.51,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2025-Q2,1098.45,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2025-Q3,1099.18,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2025-Q4,1099.94,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovenia,2026-Q1,1102.42,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2017-Q1,2351.67,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2017-Q2,2365.74,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2017-Q3,2379.53,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2017-Q4,2392.09,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2018-Q1,2403.50,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2018-Q2,2415.52,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2018-Q3,2426.11,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2018-Q4,2434.48,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2019-Q1,2443.32,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2019-Q2,2448.47,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2019-Q3,2446.52,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2019-Q4,2442.46,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2020-Q1,2433.06,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2020-Q2,2391.87,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2020-Q3,2385.51,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2020-Q4,2385.84,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2021-Q1,2366.37,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2021-Q2,2380.15,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2021-Q3,2392.95,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2021-Q4,2401.01,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2022-Q1,2415.91,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2022-Q2,2429.24,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2022-Q3,2430.75,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2022-Q4,2433.29,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2023-Q1,2433.85,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2023-Q2,2434.13,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2023-Q3,2433.41,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2023-Q4,2434.85,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2024-Q1,2431.42,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2024-Q2,2429.53,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2024-Q3,2430.79,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2024-Q4,2429.43,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2025-Q1,2427.10,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2025-Q2,2429.20,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2025-Q3,2425.87,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2025-Q4,2426.06,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,Slovakia,2026-Q1,2422.56,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,United Kingdom,2017-Q1,31946.02,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,United Kingdom,2017-Q2,32065.22,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,United Kingdom,2017-Q3,32063.14,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,United Kingdom,2017-Q4,32153.62,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,United Kingdom,2018-Q1,32343.08,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,United Kingdom,2018-Q2,32386.45,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,United Kingdom,2018-Q3,32430.61,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,United Kingdom,2018-Q4,32597.31,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,United Kingdom,2019-Q1,32696.69,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,United Kingdom,2019-Q2,32811.26,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,United Kingdom,2019-Q3,32753.28,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,United Kingdom,2019-Q4,32933.60,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,United Kingdom,2020-Q1,33005.36,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,United Kingdom,2020-Q2,32670.80,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Total employment domestic concept,United Kingdom,2020-Q3,32506.68,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Austria,2017-Q1,3835.54,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Austria,2017-Q2,3861.20,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Austria,2017-Q3,3882.91,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Austria,2017-Q4,3906.15,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Austria,2018-Q1,3932.37,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Austria,2018-Q2,3950.19,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Austria,2018-Q3,3965.59,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Austria,2018-Q4,3979.20,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Austria,2019-Q1,3994.39,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Austria,2019-Q2,4007.78,,
