DATAFLOW,LAST UPDATE,freq,na_item,sector,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Netherlands,2021-Q2,52.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Netherlands,2021-Q3,51.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Netherlands,2021-Q4,50.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Netherlands,2022-Q1,48.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Netherlands,2022-Q2,48.6,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Netherlands,2022-Q3,46.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Netherlands,2022-Q4,48.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Netherlands,2023-Q1,47.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Netherlands,2023-Q2,45.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Netherlands,2023-Q3,45.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Netherlands,2023-Q4,45.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Netherlands,2024-Q1,44.6,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Netherlands,2024-Q2,43.8,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Netherlands,2024-Q3,42.6,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Netherlands,2024-Q4,43.8,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Netherlands,2025-Q1,43.2,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Netherlands,2025-Q2,42.7,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Netherlands,2025-Q3,42.3,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Netherlands,2025-Q4,44.4,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Norway,2017-Q3,35.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Norway,2017-Q4,36.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Norway,2018-Q1,36.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Norway,2018-Q2,35.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Norway,2018-Q3,33.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Norway,2018-Q4,37.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Norway,2019-Q1,34.6,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Norway,2019-Q2,33.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Norway,2019-Q3,33.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Norway,2019-Q4,38.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Norway,2020-Q1,39.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Norway,2020-Q2,38.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Norway,2020-Q3,38.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Norway,2020-Q4,43.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Norway,2021-Q1,40.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Norway,2021-Q2,36.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Norway,2021-Q3,35.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Norway,2021-Q4,39.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Norway,2022-Q1,33.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Norway,2022-Q2,32.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Norway,2022-Q3,32.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Norway,2022-Q4,35.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Norway,2023-Q1,31.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Norway,2023-Q2,30.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Norway,2023-Q3,34.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Norway,2023-Q4,42.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Norway,2024-Q1,40.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Norway,2024-Q2,41.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Norway,2024-Q3,40.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Norway,2024-Q4,53.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Norway,2025-Q1,43.6,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Norway,2025-Q2,41.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Norway,2025-Q3,41.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Norway,2025-Q4,54.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Poland,2017-Q3,51.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Poland,2017-Q4,50.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Poland,2018-Q1,50.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Poland,2018-Q2,50.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Poland,2018-Q3,49.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Poland,2018-Q4,48.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Poland,2019-Q1,48.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Poland,2019-Q2,47.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Poland,2019-Q3,46.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Poland,2019-Q4,45.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Poland,2020-Q1,47.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Poland,2020-Q2,54.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Poland,2020-Q3,55.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Poland,2020-Q4,56.6,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Poland,2021-Q1,57.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Poland,2021-Q2,56.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Poland,2021-Q3,55.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Poland,2021-Q4,53.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Poland,2022-Q1,51.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Poland,2022-Q2,50.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Poland,2022-Q3,49.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Poland,2022-Q4,48.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Poland,2023-Q1,47.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Poland,2023-Q2,48.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Poland,2023-Q3,48.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Poland,2023-Q4,49.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Poland,2024-Q1,51.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Poland,2024-Q2,52.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Poland,2024-Q3,53.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Poland,2024-Q4,54.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Poland,2025-Q1,57.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Poland,2025-Q2,57.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Poland,2025-Q3,57.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Poland,2025-Q4,59.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Portugal,2017-Q3,131.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Portugal,2017-Q4,126.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Portugal,2018-Q1,126.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Portugal,2018-Q2,125.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Portugal,2018-Q3,124.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Portugal,2018-Q4,121.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Portugal,2019-Q1,122.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Portugal,2019-Q2,119.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Portugal,2019-Q3,118.6,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Portugal,2019-Q4,116.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Portugal,2020-Q1,118.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Portugal,2020-Q2,125.6,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Portugal,2020-Q3,130.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Portugal,2020-Q4,134.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Portugal,2021-Q1,137.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Portugal,2021-Q2,133.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Portugal,2021-Q3,127.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Portugal,2021-Q4,123.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Portugal,2022-Q1,123.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Portugal,2022-Q2,121.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Portugal,2022-Q3,117.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Portugal,2022-Q4,111.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Portugal,2023-Q1,110.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Portugal,2023-Q2,108.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Portugal,2023-Q3,105.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Portugal,2023-Q4,96.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Portugal,2024-Q1,98.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Portugal,2024-Q2,99.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Portugal,2024-Q3,95.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Portugal,2024-Q4,93.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Portugal,2025-Q1,94.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Portugal,2025-Q2,96.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Portugal,2025-Q3,97.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Portugal,2025-Q4,89.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Romania,2017-Q3,35.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Romania,2017-Q4,35.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Romania,2018-Q1,34.6,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Romania,2018-Q2,34.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Romania,2018-Q3,34.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Romania,2018-Q4,34.6,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Romania,2019-Q1,33.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Romania,2019-Q2,33.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Romania,2019-Q3,35.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Romania,2019-Q4,35.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Romania,2020-Q1,37.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Romania,2020-Q2,40.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Romania,2020-Q3,42.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Romania,2020-Q4,46.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Romania,2021-Q1,47.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Romania,2021-Q2,46.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Romania,2021-Q3,48.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Romania,2021-Q4,48.6,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Romania,2022-Q1,48.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Romania,2022-Q2,48.6,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Romania,2022-Q3,48.6,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Romania,2022-Q4,48.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Romania,2023-Q1,50.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Romania,2023-Q2,49.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Romania,2023-Q3,49.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Romania,2023-Q4,49.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Romania,2024-Q1,52.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Romania,2024-Q2,51.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Romania,2024-Q3,53.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Romania,2024-Q4,54.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Romania,2025-Q1,55.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Romania,2025-Q2,57.3,,
